evTimes	evNumSegs	evMags	evAreas	evSlips	evYearPred1	aveLastEvTime1	evYearPred2	aveLastEvTime2
0.2856620983798972	1	6.5775175	1.43026E8	1.92194	NaN	NaN	NaN	NaN
4.0389262611213965	4	6.9137955	6.2915699E8	1.3957676	NaN	NaN	NaN	NaN
5.894596449633909	1	6.4899845	1.8543E8	1.09566	NaN	NaN	NaN	NaN
13.796701398030338	1	6.4793863	1.26294E8	1.55087	NaN	NaN	NaN	NaN
13.917084330448024	2	6.7863183	2.54334E8	2.2230628	NaN	NaN	NaN	NaN
13.917084330448024	1	6.656288	1.83676992E8	1.96452	NaN	NaN	NaN	NaN
29.800407221291536	1	6.494137	1.26294E8	1.63193	81.79378473136367	13.796701398030338	78.41628473136367	13.796701398030338
36.67370699444392	2	6.7462683	2.52572E8	1.949377	NaN	NaN	NaN	NaN
39.78761231954133	1	6.3532085	1.6202E8	0.781849	NaN	NaN	NaN	NaN
39.78761231954133	1	6.6205473	1.98264992E8	1.60862	NaN	NaN	NaN	NaN
40.05108799587234	1	6.559516	1.27642E8	2.02376	NaN	NaN	NaN	NaN
45.72054161916678	1	6.757855	1.43268992E8	3.57692	NaN	NaN	NaN	NaN
51.15612235351863	1	6.5629177	1.48644E8	1.75836	NaN	NaN	NaN	NaN
52.20560117440609	1	6.677929	1.34899008E8	2.88246	NaN	NaN	NaN	NaN
53.583874405582485	2	6.7682686	2.52572E8	2.103277	124.31024828432034	36.67370699444392	117.8977458163772	36.673706994443926
53.634358651097635	1	6.4515567	1.27767E8	1.3925	NaN	NaN	NaN	NaN
53.78430287106137	2	6.6917596	3.14576992E8	1.296555	NaN	NaN	NaN	NaN
53.78430287106137	1	6.7702923	1.43276E8	3.73374	NaN	NaN	NaN	NaN
53.78430287106137	2	6.5275264	2.26018E8	1.0233521	NaN	NaN	NaN	NaN
53.78430287106137	1	6.486287	1.38599008E8	1.44727	NaN	NaN	NaN	NaN
57.78788070744339	1	6.485239	1.5729E8	1.27068	NaN	NaN	NaN	NaN
58.239515640066536	2	6.8212667	2.96160992E8	2.1540248	NaN	NaN	NaN	NaN
58.239515640066536	3	6.8103704	3.83312992E8	1.6028066	NaN	NaN	NaN	NaN
58.239515640066536	1	6.660544	1.6346E8	2.24018	NaN	NaN	NaN	NaN
58.239515640066536	1	6.598967	1.27633E8	2.31935	NaN	NaN	NaN	NaN
58.239515640066536	1	6.5734167	1.34128E8	2.02062	NaN	NaN	NaN	NaN
58.239515640066536	1	6.2143464	1.56655008E8	0.500558	NaN	NaN	NaN	NaN
58.41266487017811	1	6.627504	1.55106E8	2.10623	NaN	NaN	NaN	NaN
60.44483769247315	2	7.0263076	2.69799008E8	4.800645	NaN	NaN	NaN	NaN
62.4802879218687	2	6.6568527	2.55546E8	1.4147786	114.83065968458297	58.239515640066536	118.28170136005434	58.239515640066536
63.120137424405186	4	7.2504706	6.0161299E8	4.669471	NaN	NaN	NaN	NaN
63.120137424405186	12	7.488867	1.79107597E9	3.5732598	NaN	NaN	NaN	NaN
64.39412414523173	1	6.6728225	1.34906E8	2.83192	NaN	NaN	NaN	NaN
74.25824733051519	4	6.9316444	6.2914298E8	1.4845545	NaN	NaN	NaN	NaN
74.25824733051519	1	6.1258297	1.50646E8	0.383412	NaN	NaN	NaN	NaN
74.25824733051519	2	6.615811	2.84876E8	1.1013845	NaN	NaN	NaN	NaN
74.25824733051519	3	6.951781	4.39758016E8	2.2768588	NaN	NaN	NaN	NaN
74.32602415717118	1	6.531262	1.27642E8	1.8356	193.017754662539	40.05108799587234	208.697754662539	40.05108799587234
78.02794863522412	5	7.4350953	7.4398099E8	7.144298	NaN	NaN	NaN	NaN
78.02794863522412	13	7.6296043	1.94725402E9	5.3439546	NaN	NaN	NaN	NaN
78.02794863522412	4	7.1380267	5.9195021E8	3.2183504	NaN	NaN	NaN	NaN
78.69466821720063	2	6.676276	3.14577984E8	1.2290353	121.08405070623881	39.14836357829809	124.94096721449218	39.14836357829809
79.08006860792788	1	6.499738	1.57288E8	1.33595	142.84763620439472	53.78430287106137	140.53163620439472	53.78430287106137
80.39400561797005	2	6.9626946	3.00804E8	3.4565024	NaN	NaN	NaN	NaN
80.39400561797005	1	6.5725393	1.27642E8	2.11687	250.7318574905045	74.32602415717118	227.29269082383786	74.32602415717118
84.7040405047854	1	6.46357	1.54575008E8	1.19976	NaN	NaN	NaN	NaN
85.85399845769192	2	6.914104	3.21283008E8	2.7361958	NaN	NaN	NaN	NaN
85.85399845769192	1	6.408692	1.73792992E8	0.882844	NaN	NaN	NaN	NaN
86.91964263325283	1	6.646609	1.26049E8	2.76855	NaN	NaN	NaN	NaN
88.3969113585385	1	6.673183	1.34906E8	2.83545	158.90912414523171	64.39412414523173	158.79145747856506	64.39412414523173
90.2338938070101	1	6.5178266	1.56584E8	1.42847	NaN	NaN	NaN	NaN
90.52893854595483	1	6.723976	1.49658E8	3.04609	NaN	NaN	NaN	NaN
90.65413303064037	1	6.548924	1.36004992E8	1.83109	NaN	NaN	NaN	NaN
98.15923959155705	1	6.573513	1.27642E8	2.124	NaN	NaN	NaN	NaN
107.00865229451561	1	6.437808	1.27767E8	1.32792	115.5970879218687	62.4802879218687	120.2630879218687	62.4802879218687
112.79012236223197	1	6.741951	1.43276E8	3.38557	166.63663620439473	53.78430287106137	178.24230287106138	53.78430287106137
115.21974084434551	1	6.396826	1.50860992E8	0.976203	NaN	NaN	NaN	NaN
116.2584043438291	1	6.4396415	1.27779E8	1.33623	115.9294879218687	62.4802879218687	117.8798879218687	62.4802879218687
122.56555999129453	1	6.5148973	1.26292E8	1.75327	126.63679107224915	53.58387440558248	129.81220773891582	53.583874405582485
127.18173133158433	13	7.5267878	1.93231398E9	3.7755718	224.88186234320222	67.56637166941249	216.44964976241394	67.56637166941249
134.9974960381061	1	6.480731	1.26294E8	1.55809	94.7208238879582	29.800407221291536	97.79749055462487	29.800407221291536
134.9974960381061	1	6.5477023	1.2668E8	1.9576	NaN	NaN	NaN	NaN
139.66247879473065	1	6.485052	1.48080992E8	1.34883	NaN	NaN	NaN	NaN
140.5926906775391	2	7.0444365	3.26492E8	4.223385	NaN	NaN	NaN	NaN
140.5926906775391	1	6.5365853	1.38608992E8	1.72173	NaN	NaN	NaN	NaN
143.60293104890417	1	6.3767204	1.49384992E8	0.919713	NaN	NaN	NaN	NaN
143.60293104890417	1	6.664472	1.83678E8	2.02083	NaN	NaN	NaN	NaN
146.695285708785	7	7.312732	1.04014502E9	3.3487535	NaN	NaN	NaN	NaN
146.695285708785	2	6.862039	3.12096992E8	2.3531384	NaN	NaN	NaN	NaN
148.22557087365624	8	7.438667	1.22295526E9	4.4001627	NaN	NaN	NaN	NaN
148.22557087365624	1	6.564452	1.27642E8	2.05856	269.7059062582237	98.15923959155705	275.159239591557	98.15923959155705
154.040508690375	1	6.7087045	1.66846E8	2.59191	NaN	NaN	NaN	NaN
165.7884849010867	1	6.482771	1.56712E8	1.26454	NaN	NaN	NaN	NaN
167.5934200653603	1	6.4299684	1.57276E8	1.04995	144.2549139971819	74.25824733051519	160.15358066384852	74.25824733051519
167.5934200653603	1	6.4292946	1.57288E8	1.04743	148.90873527459456	79.08006860792788	168.14340194126123	79.08006860792788
169.20356893752177	2	6.6814137	2.55534E8	1.540105	144.22828396729108	82.62408396729109	145.30888396729108	82.62408396729107
170.37690967105618	2	6.856322	3.45695008E8	2.0829005	NaN	NaN	NaN	NaN
170.37690967105618	1	6.300807	1.43546E8	0.736374	NaN	NaN	NaN	NaN
174.26770100146203	11	7.510154	1.58057395E9	4.3580723	NaN	NaN	NaN	NaN
174.26770100146203	2	6.8436804	3.09865984E8	2.224465	NaN	NaN	NaN	NaN
176.2495788704667	3	7.0688734	4.21132992E8	3.5626216	NaN	NaN	NaN	NaN
176.2495788704667	1	6.6755743	1.62219008E8	2.3776	NaN	NaN	NaN	NaN
176.2495788704667	1	6.6834207	1.67172992E8	2.37052	NaN	NaN	NaN	NaN
176.2495788704667	1	6.281911	1.43546E8	0.689849	NaN	NaN	NaN	NaN
176.2495788704667	2	6.5145106	2.26018E8	0.97836715	1276.7432735503878	53.784302871061364	1332.974496406532	53.78430287106138
176.2495788704667	1	6.453849	2.10963008E8	0.850052	NaN	NaN	NaN	NaN
176.2495788704667	1	6.3235598	1.56820992E8	0.729145	NaN	NaN	NaN	NaN
178.79200728881497	3	7.1420207	4.76536E8	4.053349	NaN	NaN	NaN	NaN
178.79200728881497	1	6.7076283	1.50400992E8	2.86464	NaN	NaN	NaN	NaN
178.79200728881497	1	6.756149	1.48584992E8	3.42868	NaN	NaN	NaN	NaN
178.79200728881497	8	7.3940506	1.18560794E9	3.8905709	264.0281397786341	101.92101995874702	287.12650908401724	101.92101995874702
179.27417063815892	2	6.6361876	2.98759008E8	1.126779	NaN	NaN	NaN	NaN
179.27417063815892	4	7.1361837	5.9195021E8	3.197933	242.28242568737693	148.22557087365624	258.3457197396171	148.22557087365624
181.3304065539411	1	6.577225	1.43026E8	1.92	64.2856620983799	0.2856620983798972	64.35032876504657	0.2856620983798972
183.01592622453532	1	6.7907896	1.43276E8	4.00765	309.83791220380004	176.2495788704667	304.5579122038	176.2495788704667
188.45988503794658	1	6.585965	1.33615E8	2.11822	NaN	NaN	NaN	NaN
189.31568171389017	1	6.541564	1.26049E8	1.92613	NaN	NaN	NaN	NaN
