segNumForInterval	SegNormInterval	aveSegInterval
0	0.3661280342388822	792.072643666472
0	0.03913782434967361	792.072643666472
0	1.542787785654876	792.072643666472
0	0.3143651052602816	792.072643666472
0	0.8307318845833948	792.072643666472
0	1.1438344793807838	792.072643666472
0	1.9619412593352514	792.072643666472
0	0.534041925803611	792.072643666472
0	1.3584612580725421	792.072643666472
0	0.026512719720746643	792.072643666472
0	0.7309935580148716	792.072643666472
0	0.49237908052815194	792.072643666472
0	0.7688688719016527	792.072643666472
0	2.1374302136773364	792.072643666472
0	0.4734414235847615	792.072643666472
0	1.667776321481253	792.072643666472
0	0.537829457192289	792.072643666472
0	3.3671154045348235	792.072643666472
0	0.06438803360752755	792.072643666472
0	0.6969057755167689	792.072643666472
0	0.3737030970162384	792.072643666472
0	0.18937656943390457	792.072643666472
0	0.8622946461557122	792.072643666472
0	0.32951523081499395	792.072643666472
0	5.000803943517973	792.072643666472
0	0.975920587816055	792.072643666472
0	0.11362594166034275	792.072643666472
0	1.3874989987190742	792.072643666472
0	0.11488845212323545	792.072643666472
0	1.4796622625102411	792.072643666472
0	0.746143683569584	792.072643666472
0	0.9191076169858836	792.072643666472
0	1.283973140761873	792.072643666472
0	0.9910707133707674	792.072643666472
0	3.6663303842403927	792.072643666472
0	1.509962513619666	792.072643666472
0	0.1388761509181967	792.072643666472
0	0.4444036829382294	792.072643666472
0	0.5580296245985722	792.072643666472
0	0.6830181604249492	792.072643666472
0	0.7840189974563649	792.072643666472
0	0.2764897913735007	792.072643666472
0	1.4645121369555287	792.072643666472
0	1.0314710481833336	792.072643666472
0	0.9531953994839865	792.072643666472
0	0.9999082866110162	792.072643666472
0	1.6400010912976137	792.072643666472
0	0.4570287875671564	792.072643666472
0	0.5693922187646064	792.072643666472
1	0.6352887869415131	805.9326884469889
1	0.3598315394785914	805.9326884469889
1	0.5409881076298823	805.9326884469889
1	0.078170299955694	805.9326884469889
1	0.9355620026443376	805.9326884469889
1	0.30895880458679054	805.9326884469889
1	0.816445355092804	805.9326884469889
1	1.1241633612675994	805.9326884469889
1	3.788157551821171	805.9326884469889
1	0.026056766651898	805.9326884469889
1	0.7630910233770128	805.9326884469889
1	1.1948888707513226	805.9326884469889
1	4.205065818251539	805.9326884469889
1	3.6690409042696372	805.9326884469889
1	0.1687485840313394	805.9326884469889
1	0.06328071901175228	805.9326884469889
1	0.6849207234213188	805.9326884469889
1	0.36727632995056225	805.9326884469889
1	0.18611976179927142	805.9326884469889
1	0.8474653153926825	805.9326884469889
1	0.25188207763501397	805.9326884469889
1	0.07196630789571828	805.9326884469889
1	1.69368983237337	805.9326884469889
1	1.2060560564592788	805.9326884469889
1	1.5038476753381131	805.9326884469889
1	1.582017975293807	805.9326884469889
1	1.363637454782662	805.9326884469889
1	1.5671283943498653	805.9326884469889
1	0.29034682840686343	805.9326884469889
1	1.34626627701473	805.9326884469889
1	1.2618919849990602	805.9326884469889
1	0.9740267534161872	805.9326884469889
1	0.9516923820002745	805.9326884469889
1	0.7357934583131197	805.9326884469889
1	1.9157927481205006	805.9326884469889
1	1.3487478738387202	805.9326884469889
1	0.13524702690747056	805.9326884469889
1	1.121681764443609	805.9326884469889
1	1.4418077547383559	805.9326884469889
1	0.2717348522269363	805.9326884469889
1	0.8176861535047991	805.9326884469889
